ros_time,wall_time,cmd_vx,cmd_vy,cmd_wz,wheel_vx,wheel_vy,wheel_wz,icp_msg_age,icp_healthy,icp_frozen_count,icp_vx,icp_vy,icp_wz,icp_px,icp_py,icp_pyaw,icp_cov_xx,icp_cov_yy,icp_cov_aa,imu_wz,imu_cov,imu_msg_age,wheel_px,wheel_py,wheel_pyaw,amcl_px,amcl_py,amcl_pyaw,map2odom_x,map2odom_y,map2odom_yaw,particle_count,scan_valid_pts,scan_near_ratio,lf_mode,lf_error_deg,lf_center_count,lf_kanbujian,lf_vision_valid,lf_lane_tracks,lf_pair_valid,lf_pair_slope_diff,lf_half_width,lf_half_width_samples,lf_far_turn,lf_far_confidence,lf_far_points,lf_image_age,wz_sign_flip_event
1785480159.9692194,1785480159.969235,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.01,0
1785480160.0163784,1785480160.0163982,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,227.9,29,normal,0.119,5,0.03,0
1785480160.0666904,1785480160.0666988,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,227.9,29,normal,0.119,5,0.01,0
1785480160.1164663,1785480160.1164968,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480160.1665592,1785480160.166573,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.01,0
1785480160.2169218,1785480160.2169425,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,227.9,29,normal,0.119,5,0.03,0
1785480160.2665496,1785480160.266583,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.02,0
1785480160.318326,1785480160.3183575,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.03,0
1785480160.366307,1785480160.3663168,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.02,0
1785480160.4162955,1785480160.4163132,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.04,0
1785480160.4693718,1785480160.4694126,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,227.9,29,normal,0.119,5,0.01,0
1785480160.5162477,1785480160.5162566,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,228.0,29,normal,0.119,5,0.03,0
1785480160.5671952,1785480160.5672889,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.01,0
1785480160.6165547,1785480160.6165886,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.03,0
1785480160.6668124,1785480160.6668396,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.048,227.9,29,normal,0.119,5,0.02,0
1785480160.7163916,1785480160.7164242,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480160.7678275,1785480160.7678573,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.02,0
1785480160.8173776,1785480160.8174307,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480160.8672493,1785480160.8673062,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.02,0
1785480160.9174106,1785480160.9174497,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480160.9711502,1785480160.9711852,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.02,0
1785480161.0198133,1785480161.019846,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.0,0
1785480161.066959,1785480161.0669699,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.01,0
1785480161.1177835,1785480161.1178186,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480161.1666195,1785480161.1666572,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.02,0
1785480161.21708,1785480161.2171142,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.03,0
1785480161.2672138,1785480161.2672222,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.02,0
1785480161.3163757,1785480161.3163896,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.04,0
1785480161.3665817,1785480161.3666162,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.01,0
1785480161.4170365,1785480161.4170513,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.03,0
1785480161.468733,1785480161.468765,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,227.9,29,normal,0.119,5,0.01,0
1785480161.51646,1785480161.5164928,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480161.5678556,1785480161.567888,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.02,0
1785480161.616806,1785480161.6168382,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,228.0,29,normal,0.119,5,0.0,0
1785480161.6694975,1785480161.6695144,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.02,0
1785480161.716371,1785480161.7163942,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,227.9,29,normal,0.119,5,0.03,0
1785480161.7666569,1785480161.7667074,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.01,0
1785480161.818337,1785480161.81837,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480161.867134,1785480161.8671467,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.043,228.0,29,normal,0.119,5,0.01,0
1785480161.916468,1785480161.9164772,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.03,0
1785480161.966568,1785480161.9665816,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.02,0
1785480162.01646,1785480162.016494,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480162.066459,1785480162.0664978,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.02,0
1785480162.1182258,1785480162.1182358,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.03,0
1785480162.1666143,1785480162.1666522,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.02,0
1785480162.216752,1785480162.216761,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.048,227.9,29,normal,0.119,5,0.03,0
1785480162.2663193,1785480162.266332,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.01,0
1785480162.3180294,1785480162.318062,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.03,0
1785480162.3662546,1785480162.366269,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,228.0,29,normal,0.119,5,0.01,0
1785480162.4181602,1785480162.4182,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480162.467028,1785480162.4670587,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.01,0
1785480162.517581,1785480162.517594,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.01,0
1785480162.575666,1785480162.5756989,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,227.9,29,normal,0.119,5,0.03,0
1785480162.6306214,1785480162.6306553,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,227.9,29,normal,0.119,5,0.02,0
1785480162.680562,1785480162.680571,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480162.7280052,1785480162.7280142,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.01,0
1785480162.772209,1785480162.7722182,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.01,0
1785480162.8164387,1785480162.8164718,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480162.8668659,1785480162.8669212,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,228.0,29,normal,0.119,5,0.02,0
1785480162.9171262,1785480162.9171607,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,228.0,29,normal,0.119,5,0.03,0
1785480162.9664602,1785480162.9664927,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.02,0
1785480163.016462,1785480163.0164955,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.046,228.0,29,normal,0.119,5,0.03,0
1785480163.0665467,1785480163.06663,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.01,0
1785480163.1173604,1785480163.1173918,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.045,228.0,29,normal,0.119,5,0.03,0
1785480163.166273,1785480163.166285,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.044,228.0,29,normal,0.119,5,0.02,0
1785480163.2164097,1785480163.2164314,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.5025276510766337,-10.666090297612783,-2.1549964039986196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,FAULT,-19.2,52,0,1,2,1,0.047,228.0,29,normal,0.119,5,0.0,0
